event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,topic,proportion,max,protest_type,unauthorized,authorized,date,month
RUS63,28 January 2018,2018,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),Progress Party,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Kemerovo,Kemerovskiy,,Kemerovo,55.3333,86.0833,1,RIA Novosti,National,"On 28 January 2018, protest rallies were held in many Russian cities in support of the call from an opposition figure Alexey Navalny, the founder of the Progress Party, as he was denied participating in the Russian presidential elections due to the five-year suspended sentence he received in February 2017. One of the protests took place in Kemerovo city of Kemerovo municipality, Kemerovo Oblast. Police forces intervened and detained 15 protesters.",0,,1652375202,0,4_legal,0.9975636094749486,True,legal,0,0,2018-01-28,1
RUS550,05 May 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Progress Party,6,,,0,60,,643,Europe,Russia,Murmansk,Monchegorsk,,Monchegorsk,67.9397,32.8738,1,OVD Info,National,"On 5 May 2018, 12 people took part in a sanctioned rally in Monchegorsk as part a country wide mobilisation against the presidential inauguration of Vladimir Putin (organized by RF).",0,,1618568698,0,4_legal,0.9944297495033566,True,legal,0,0,2018-05-05,5
RUS897,04 July 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LF: Left Front; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Kirov,Nolinskiy,,Nolinsk,57.5596,49.9362,1,Vyatskiy Nablyudatel,National,"On 4 July 2018, a rally against the proposed pension reform took place in Nolinsk. The event was organized by the local branch of the Communist party of Russia. The exact number of participants is not known.",0,,1653503227,0,2_economic,0.8385142324581607,True,economic,0,0,2018-07-04,7
RUS500,04 May 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Novye Izvestia,National,"On 04 May 2018, activists held a picket outside the building of the Federal Service for Supervision of Natural Resources in St. Petersburg to protest against environmental degradation. More specifically, their grievances relate to the rehabilitation of landfills.",0,,1620775298,0,2_economic,0.5480943053200465,True,economic,0,0,2018-05-04,5
RUS376,14 April 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow Oblast,Klinskiy,,Klin,56.3653,36.7353,1,Local Source,International,"On 14 April 2018, a peaceful protest was held in Klin, Moscow Oblast, against landfills",0,,1652375201,0,3_environmental,0.9882912449944962,True,environmental,0,0,2018-04-14,4
RUS677,21 May 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Irkutsk,Bratsk,,Bratsk,56.1619,101.6218,1,RFE/RL,International,"On 21 May 2018, drivers gathered in the city of Bratsk to protest against the increase in fuel prices.",0,,1618568716,0,2_economic,0.9895140229852184,True,economic,0,0,2018-05-21,5
RUS90,28 January 2018,2018,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),Progress Party,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Saint Petersburg,Admiralteyskiy,,St. Petersburg,59.931,30.3049,1,Interfax; ITAR-TASS,National,"On 28 January 2018, about 1,500 people took part in an unauthorized opposition rally and march in the city of St. Petersburg city; in support of the call from an opposition figure Alexey Navalny, the founder of the Progress Party, as he was denied participating in the Russian presidential elections due to the five-year suspended sentence he received in February 2017. Police Forces warned protesters that rally was unauthorized and urged them to disperse but detained none of them. Other sources say, around 20 participants were detained.",0,,1652375202,0,4_legal,0.6942702477480148,True,legal,2,0,2018-01-28,1
RUS798,25 June 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia); Health Workers (Russia),6,,,0,60,,643,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,RFE/RL,International,"On 25 June 2018, about 300 persons took part in a protest action against the pension reform was held in Irkutsk. Representative of various trade unions participated in the rally: health, education, mining and metallurgy, coal industry, oil industry and others.",0,,1618568737,0,2_economic,0.9134997765413936,True,economic,0,0,2018-06-25,6
RUS1363,04 October 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Orthodox Christian Group (Russia); KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Moscow,Severo-Vostochnyy,,Moscow - North-Eastern,55.8524,37.6304,1,RIA Novosti; AFP,National-International,"On Thursday, October 4th 2018 around 50 people associated with the Russian Communist Party, as well as several Orthodox priests, took part in a memorial march at the Ostankino TV tower in northern Moscow to commemorate the deadly showdown between supporters of Boris Yeltsin and the parliament culminating in the deaths of at least 143 people in 1993. No injuries or arrests or any interference from law enforcement was reported during the march.",0,,1618568293,0,1_cultural,0.5739382944251404,True,cultural,0,0,2018-10-04,10
RUS2255,16 December 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LF: Left Front,6,,,0,60,,643,Europe,Russia,Republic of Tatarstan,Kazan,,Kazan,55.7887,49.1221,1,KPRF,Other,"On 16 December 2018, a rally was held in Kazan against the policies of the Russian government, organized by the Communist Party and also attended by members of the Left Front .",0,crowd size=no report,1649285425,0,2_economic,0.9943738820555266,True,economic,0,0,2018-12-16,12
RUS104,28 January 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Progress Party,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,,Yekaterinburg,56.8519,60.6122,1,RIA Novosti,National,"On 28 January 2018, protest rallies were held in many Russian cities in support of the call from an opposition figure Alexey Navalny, the founder of the Progress Party, as he was denied participating in the Russian presidential elections due to the five-year suspended sentence he received in February 2017. One of the protests took place in Yekaterinburg city, Yekaterinburg municipality, Sverdlovsk Oblast.",0,,1652375202,0,4_legal,0.997285987374737,True,legal,0,0,2018-01-28,1
RUS1311,22 September 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; Labor Group (Russia); LF: Left Front,6,,,0,60,,643,Europe,Russia,Primorskiy,Vladivostokskiy,,Vladivostok,43.1211,131.9226,1,Local Source,International,"On 22 September 2018, about 250 people protested in Vladivostok in a rally against pension reform. The rally was organized by left groups",0,,1649286163,0,2_economic,0.9915896942890834,True,economic,0,0,2018-09-22,9
RUS1470,04 November 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Meduza,National,"On 4 November 2018, between 20 and 30 protesters took part in a nationalist anti-government march in the city of Novosibirsk coinciding with the National Unity Day holiday. No injuries or arrests were reported.",0,crowd size=20-30,1680633805,0,1_cultural,0.9946192750212836,True,cultural,0,0,2018-11-04,11
RUS521,05 May 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Progress Party,6,,,0,60,,643,Europe,Russia,Perm,Chaykovskiy,,Chaykovskiy,56.7686,54.1148,1,OVD Info,National,"On 5 May 2018, people took part in a sanctioned rally in Chaykovskiy as part a country wide mobilisation against the presidential inauguration of Vladimir Putin (organized by RF).",0,,1649285399,0,4_legal,0.9944297495033566,True,legal,0,0,2018-05-05,5
RUS1107,02 September 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Kostroma,Kostroma,,Kostroma,57.7665,40.9269,1,7x7,National,"On Sept. 2, 2018: About 300 people, organized by the Communist party, protested at the 'Battle' square in Kostroma against pension reform, dissatisfied at plans to raise the retirement age.",0,,1618568261,0,2_economic,0.928164926943958,True,economic,0,0,2018-09-02,9
RUS1579,16 December 2018,2018,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),Pussy Riot; PR: Party of Growth; Timeless Protest,6,Police Forces of Russia (2000-),Rioters (Russia); SERB: South East Radical Block; NOD: National Liberation Movement,1,16,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Novaya Gazeta; OVD Info; Nezavisimaya Gazeta; Meduza; MediaZone,National,"On Sunday, December 16, 2018, police in central Moscow detained between 8 and 12 people taking part in a protest in support of the activists of the New Greatness and Network movements held in custody on charges of extremism and terrorism. Representatives from Pussy Riot, Timeless Protest, and the Union of Right Forces (Party of Growth) were among the 50 or so participants. The protest also attracted a number of SERB and NOD group members who allegedly shoved protesters and threw urine at one of them.",0,,1618568320,0,1_cultural,0.58039215188433,True,cultural,0,0,2018-12-16,12
RUS870,01 July 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),RF: Russia of the Future; Navalny HQ; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Saratov,Saratov,,Saratov,51.5406,46.0086,1,TV Rain; Interfax,National,"On 1 July 2018, a demonstration against the new pension reform took place in Saratov as a part of a string of demonstrations across the whole federation. Each event gathered between several hundred and several thousand participants. The rally-string was initiated by A. Navalny's Russia of the Future and Navalny HQ and its supporters.",0,crowd size=between 300 and 3000,1618568749,0,2_economic,0.9970802616294824,True,economic,0,0,2018-07-01,7
RUS301,19 March 2018,2018,1,Political violence,Riots,Mob violence,Rioters (Russia),,5,Rioters (Russia),,5,55,,643,Europe,Russia,Republic of Dagestan,Levashinskiy,,Levashi,42.4304,47.3215,2,Caucasian Knot,National,"On 19 March 2018, fighting broke out between residents of the Chuni and Tsuhti villages of the Levashinski region of Dagestan over access to water. Eight people were injured before police intervention ended the scuffle.",0,,1653503241,0,1_cultural,0.6290430304442748,True,cultural,0,0,2018-03-19,3
RUS604,07 May 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Salt Zone,National,"On 7 May 2018, residents of Novosibirsk attended a rally against the closure of a local shopping center.",0,crowd size=100,1653503227,0,3_environmental,0.9908635526934976,True,environmental,0,0,2018-05-07,5
RUS1034,14 August 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,RIA Novosti,National,"On 14 August 2018, a protest in support of internet freedoms was held in Barnual. The protest was sanctioned by the local administration and no police interaction was recorded.",0,,1653503240,0,1_cultural,0.6623635284247674,True,cultural,0,1,2018-08-14,8
RUS802,25 June 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Tomsk,Tomsk,,Tomsk,56.4977,84.9744,1,RFE/RL,International,"On 25 June 2018, a protest action against the pension reform was held in Tomsk.",0,,1618568737,0,2_economic,0.9860780801692692,True,economic,0,0,2018-06-25,6
RUS2145,27 July 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,KPRF,Other,"On 27 July 2018, a rally was organized by the KPRF in Irkutsk against the proposed change in the pension law.",0,crowd size=unknown,1652375197,0,4_legal,0.9895348146512234,True,legal,0,0,2018-07-27,7
RUS472,01 May 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Chelyabinsk,Magnitogorskiy,,Magnitogorsk,53.4186,59.0472,1,RIA Novosti,National,"On 1 May 2018, rallies were organised in Magnitogorsk on the occasion of the International labour Day. No fatalities",0,,1649285399,0,2_economic,0.9906658601956644,True,economic,0,0,2018-05-01,5
RUS513,05 May 2018,2018,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),Progress Party,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Astrakhan,Astrakhan,,Astrakhan,46.3497,48.0408,1,AFP; OVD Info; Meduza,National-International,"On 5 May 2018, the police forces of Russia arrested 24-45 people participating in the protests against the presidential inauguration of Vladimir Putin in Astrakhan (organized by RF). The persons that were detained complained about the use of violence as they were arrested and while interrogated. 100 people participated in the sanctioned rally. The arrests occurred as the participants were on their way to the center of the city.",0,,1649285399,0,4_legal,0.6543927056214732,True,legal,0,0,2018-05-05,5
RUS909,08 July 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LF: Left Front; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Yamalo-Nenets,Novyy Urengoy,,Novy Urengoy,66.0842,76.6629,1,OVD Info,National,"On 8 July 2018, a rally against the proposed pension reform took place in Novy Urengoy (autonomous area Yamalo-Nenets). The communist party of Russia organized the event. The organizer was briefly brought to the police station to explain higher number of protesters that was announced and then was released.",0,,1653503227,0,1_cultural,0.4802683361241471,True,cultural,0,0,2018-07-08,7
RUS1305,22 September 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Kurgan,Shumikhinskiy,,Shumikha,55.2261,63.2961,1,Interfax,National,"On 22 September 2018, a rally against pension reforms was held in Shumikha, organized by Communist party.",0,,1618568286,0,2_economic,0.7709748940944552,True,economic,0,0,2018-09-22,9
