"event_id_cnty","event_date","year","time_precision","disorder_type","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","civilian_targeting","iso","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","tags","timestamp","pro_kremlin_indicator","topic","proportion","max","protest_type","unauthorized","authorized","date","month_year"
"RUS9099","02 November 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Nizhny Novgorod","Nizhniy Novgorod","","Nizhny Novgorod",56.2946,43.9412,1,"Argumenty I Fakty","National","On 2 November 2022, activists staged a protest in Nizhny Novgorod against the so-called 'gay propaganda'. Earlier this week, the State Duma approved amendments to toughen a 2013 'gay propaganda' law, which bans the dissemination of information related to LGBTQ communities among minors.",0,"crowd size=no report",1667924774,0,"1_cultural",0.613593065163957,TRUE,"cultural",0,0,2022-11-02,"2022-11"
"RUS9074","01 November 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","Military Forces of Russia (2000-)",6,"Military Forces of Russia (2000-) National Guard - Special Purpose Police Unit","",1,16,"",643,"Europe","Russia","Ulyanovsk","Ulyanovsk","","Ulyanovsk",54.3282,48.3866,1,"MediaZone; Tayga.Info","National","On 1 November 2022, at night, draftees staged a protest outside the military training center in Ulyanovsk, demanding payment of mobilization benefits. OMON forces arrived at the center and broke up the gathering.",0,"crowd size=no report",1686679118,1,"1_cultural",0.681388919168558,TRUE,"cultural",0,0,2022-11-01,"2022-11"
"RUS9071","31 October 2022",2022,1,"Demonstrations","Protests","Protest with intervention","Protesters (Russia)","",6,"Police Forces of Russia (2000-)","",1,16,"",643,"Europe","Russia","Perm","Permskiy","","Perm",58.0174,56.2855,1,"RFE/RL","International","On 31 October 2022, 3 activists staged a protest action in front of the governor's administration office in Perm, demanding to make the promised payments to the mobilized and their families. They scattered flyers and unfolded a banner asking 'where is the money'. Police arrested the protesters.",0,"crowd size=3",1667924777,0,"2_economic",0.520207733116181,TRUE,"economic",0,0,2022-10-31,"2022-10"
"RUS9067","31 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-)",6,"","",0,60,"",643,"Europe","Russia","Volgograd","Volzhskiy","","Volzhsky",48.8056,44.7417,1,"GTRK Volgograd","Subnational","On 31 October 2022, thousands took part in a concert-rally in Volzhsky to show support for the Russian armed forces. State officials spoke at the event.",0,"crowd size=thousands",1680633816,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-10-31,"2022-10"
"RUS9095","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Tomsk","Tomsk","","Tomsk",56.4977,84.9744,1,"MBK Media; RFE/RL","National-International","On 30 October 2022, around 200 people took part in the 'Returning the Names' ceremony in Tomsk to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the ceremony, traditionally organized by the Memorial human rights group, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=around 200",1667924774,0,"1_cultural",0.997531611418504,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9092","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Jewish Autonomous Oblast","Birobidzhan","","Birobidzhan",48.7818,132.9213,1,"GTRK Birobidzhan","Subnational","On 30 October 2022, residents took part in a gathering in Birobidzhan to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the 'Returning the Names' ceremony, traditionally organized by the Memorial human rights group to mark Remembrance Day, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924775,0,"1_cultural",0.997664664929488,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9097","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Sverdlovsk","Ekaterinburg","","Yekaterinburg",56.8519,60.6122,1,"Kommersant","National","On 30 October 2022, residents took part in a gathering in Yekaterinburg to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the 'Returning the Names' ceremony, traditionally organized by the Memorial human rights group to mark Remembrance Day, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924775,0,"1_cultural",0.997664664929488,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9091","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Astrakhan","Astrakhan","","Astrakhan",46.3497,48.0408,1,"Moskovskij Komsomolets","National","On 30 October 2022, residents took part in a gathering in Astrakhan to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the 'Returning the Names' ceremony, traditionally organized by the Memorial human rights group to mark Remembrance Day, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924777,0,"1_cultural",0.997664664929488,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9093","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Orenburg","Orenburg","","Orenburg",51.7727,55.0988,1,"Orenburg Media","Subnational","On 30 October 2022, residents took part in a gathering in Orenburg to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the 'Returning the Names' ceremony, traditionally organized by the Memorial human rights group to mark Remembrance Day, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924777,0,"1_cultural",0.862907204149594,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9098","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Mari El","Yoshkar-Ola","","Yoshkar-Ola",56.6369,47.8711,1,"ProGorod","National","On 30 October 2022, residents took part in a gathering in Yoshkar-Ola to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the 'Returning the Names' ceremony, traditionally organized by the Memorial human rights group to mark Remembrance Day, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924777,0,"1_cultural",0.997664664929488,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9094","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Pskov","Pskov","","Pskov",57.8136,28.3496,1,"RFE/RL","International","On 30 October 2022, residents took part in the 'Returning the Names' ceremony in Pskov to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the ceremony, traditionally organized by the Memorial human rights group, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924777,0,"1_cultural",0.997459232503752,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9088","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Yabloko: Russian United Democratic Party",6,"","",0,60,"",643,"Europe","Russia","Kirov","Kirov","","Kirov",58.5967,49.6601,1,"RFE/RL","International","On 30 October 2022, around 50 people took part in a gathering in Kirov to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the 'Returning the Names' ceremony, traditionally organized by the Memorial human rights group to mark Remembrance Day, to be held in Moscow, but small gatherings took place in several cities across Russia. Members of the opposition party Yabloko took part in the event.",0,"crowd size=around 50",1667924777,0,"1_cultural",0.953736618028123,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9096","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Ulyanovsk","Ulyanovsk","","Ulyanovsk",54.3282,48.3866,1,"RFE/RL","International","On 30 October 2022, residents took part in the 'Returning the Names' ceremony in Ulyanovsk to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the ceremony, traditionally organized by the Memorial human rights group, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924777,0,"1_cultural",0.997459232503752,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9087","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Students (Russia); Orthodox Christian Group (Russia)",6,"","",0,60,"",643,"Europe","Russia","Republic of Buryatia","Ulan-Ude","","Ulan-Ude",51.8272,107.6063,1,"Tayga.Info","National","On 30 October 2022, residents, including students and Orthodox church representatives, took part in the 'Returning the Names' ceremony in Ulan-Ude to mark the Day of Remembrance of the Victims of Political Repressions. This year, the authorities did not authorize the ceremony, traditionally organized by the Memorial human rights group, to be held in Moscow, but small gatherings took place in several cities across Russia.",0,"crowd size=no report",1667924777,0,"1_cultural",0.997784108115002,TRUE,"cultural",1,0,2022-10-30,"2022-10"
"RUS9068","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-); ER: United Russia",6,"","",0,60,"",643,"Europe","Russia","Tomsk","Shegarskiy","","Melnikovo",56.5559,84.079,1,"NIA Tomsk","Subnational","On 30 October 2022, around 150 people took part in a rally in Melnikovo in support of the Russian military invasion of Ukraine. Deputies and the ruling United Russia members took part in the event.",0,"crowd size=around 150",1680633816,1,"7_war",0.995296112203082,TRUE,"war",0,0,2022-10-30,"2022-10"
"RUS9070","30 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Kalmyk Ethnic Group (Russia)",6,"","",0,60,"",643,"Europe","Russia","Republic of Kalmykia","Elista","","Elista",46.3078,44.2558,1,"Activatica","Other","On 30 October 2022, Kalmyk activists held a series of pickets in Elista, protesting against the Russian invasion of Ukraine and the mobilization of indigenous people of Russia. Activists and rights groups argued that the mobilization that started in September has disproportionally affected indigenous ethnic minorities, putting some of them on the brink of extinction.",0,"crowd size=no report",1680633817,0,"1_cultural",0.65342377129445,TRUE,"cultural",0,0,2022-10-30,"2022-10"
"RUS9089","29 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Tyumen","Yarkovskiy","","Motushi",57.1316,66.4847,1,"Activatica","Other","On 29 October 2022, residents blocked the road in Motushi, protesting against the construction works near their village to develop a sand pit. With the construction equipment working around the clock, residents complain about constant noise and damaged roads.",0,"crowd size=no report",1667924774,0,"3_environmental",0.996399907416917,TRUE,"environmental",0,0,2022-10-29,"2022-10"
"RUS9090","29 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Novosibirsk","Novosibirsk","","Novosibirsk",55.0415,82.9346,1,"Sibkray","Subnational","On 29 October 2022, around 250 residents joined a rally in Novosibirsk against plans to build a landfill near the villages of Zherebtsovo and Plotnikovo.",0,"crowd size=around 250",1667924777,0,"3_environmental",0.993652520500572,TRUE,"environmental",0,0,2022-10-29,"2022-10"
"RUS9066","29 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Former Military Forces of Russia (2000-)",6,"","",0,60,"",643,"Europe","Russia","Ryazan","Ryazan","","Ryazan",54.6269,39.6916,1,"Ryazan Pressa","Subnational","On 29 October 2022, people gathered in Ryazan to take part in a concert-rally in support of the Russian military invasion of Ukraine. Representatives of veterans' organizations spoke at the event.",0,"crowd size=no report",1680633816,1,"7_war",0.994471047110457,TRUE,"war",0,0,2022-10-29,"2022-10"
"RUS9059","26 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Labor Group (Russia)",6,"","",0,60,"",643,"Europe","Russia","Khanty-Mansi","Surgut","","Surgut",61.2548,73.3836,1,"Ugra News","Subnational","On 26 October 2022, Yandex taxi drivers staged a protest in Surgut against their working conditions, in particular high commissions, the system of fines, and unpredictable rates during the day.",0,"crowd size=no report",1667319409,0,"2_economic",0.870528166635812,TRUE,"economic",0,0,2022-10-26,"2022-10"
"RUS9051","26 October 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","Government of Russia (2000-); Former Military Forces of Russia (2000-)",6,"","",0,60,"",643,"Europe","Russia","Republic of Komi","Syktyvkar","","Syktyvkar",61.6764,50.8099,1,"KomiInform","Subnational","On 26 October 2022, people gathered in Syktyvkar to participate in a concert-rally, organized by a local veterans' organization, in support of the Russian military invasion of Ukraine. The head of the republic spoke at the event.",0,"crowd size=no report",1680633810,1,"7_war",0.995049883015893,TRUE,"war",0,0,2022-10-26,"2022-10"
