Unnamed: 0,event_id_cnty,event_date,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,unauthorized,authorized,topic_manual,war_related,pro_regime,mention_of_authorisation,authorisation__notes,year,pred_labels,month_year,org_indicator,date,post_invasion,police_violence,election_month,federal_subject,reg_code,region_name_ru,feddis_name_en,feddis_name_ru,feddis_code
1468,RUS7611,2022-02-26,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Chelyabinsk,Chelyabinskiy,NA,Chelyabinsk,55.154,61.4292,1,OVD Info,National,"On 26 February 2022, protesters gathered in Chelyabinsk to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 5 of its participants.",0,crowd size=no report,1680633829,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-26,1,1,0,Chelyabinsk region,62,Челябинская область,ural,Уральский федеральный округ,5
1505,RUS7587,2022-02-24,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Tomsk,Tomsk,NA,Tomsk,56.4977,84.9744,1,OVD Info,National,"On 24 February 2022, protesters gathered in Tomsk to oppose a large-scale invasion of Ukraine by Russia, which had begun in the early hours of the day. Police intervened in the demonstration, detaining at least 3 of its participants.",0,crowd size=no report,1680633830,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-24,1,1,0,Tomsk region,73,Томская область ,siberian,Сибирский федеральный округ,6
13,RUS12505,2023-10-29,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Dagestan,Makhachkala,NA,Makhachkala,42.9764,47.5024,1,Activatica,Other,"On 29 October 2023, people protested in Makhachkala (Republic of Dagestan) in support of Palestine. Several protesters were detained by the police.",0,crowd size=no report,1699385321,0,0,0,political,NA,NA,NA,,2023,political,2023-10,,2023-10-29,1,1,0,Republic of Daghestan,31,Республика Дагестан ,south,Южный федеральный округ,3
1387,RUS7703,2022-03-03,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,NA,Yekaterinburg,56.8519,60.6122,1,OVD Info,National,"On 3 March 2022, protesters gathered at various locations in Yekaterinburg to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 12 of its participants.",0,crowd size=no report,1680633826,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-03,1,1,0,Sverdlovsk region,58,Свердловская область,ural,Уральский федеральный округ,5
1352,RUS7735,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Irkutsk,Irkutsk,NA,Irkutsk,52.2978,104.2964,1,OVD Info,National,"On 6 March 2022, protesters gathered in Irkutsk to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 50 of its participants.",0,crowd size=no report,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Irkutsk region,69,Иркутская область,siberian,Сибирский федеральный округ,6
1234,RUS7851,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kirov,Kirov,NA,Kirov,58.5967,49.6601,1,Yandex News,National,"On 18 March 2022, people gathered in Kirov to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Kirov region,49,Кировская область,volga,Приволжский федеральный округ,4
981,RUS8150,2022-04-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Zabaykalskiy,Chita,NA,Chita,52.0317,113.5009,1,Gazeta.ru,National,"On 18 April 2022, residents gathered in Chita in support of the Russian military invasion in Ukraine.",0,crowd size=no report,1680633678,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-18,1,0,0,Chita region,74,Читинская область,siberian,Сибирский федеральный округ,6
1359,RUS7732,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Belgorod,Belgorod,NA,Belgorod,50.6107,36.5802,1,OVD Info,National,"On 6 March 2022, protesters gathered in Belgorod to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 7 of its participants.",0,crowd size=no report,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Belgorod region,1,Белгородская область,central,Центральный федеральный округ,1
1230,RUS7882,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Primorskiy,Vladivostokskiy,NA,Vladivostok,43.1211,131.9226,1,Yandex News,National,"On 18 March 2022, people gathered in Vladivostok to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Primorsky territory,76,Приморский край ,far_east,Дальневосточный федеральный округ,7
263,RUS9698,2023-04-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Krasnodar,Krasnoarmeyskiy,NA,Poltavskaya,45.3613,38.2146,1,Caucasian Knot,Subnational,"On 6 April 2023, police dispersed the protesters in Poltavskaya, who had been blocking the road for two days to prevent trucks from transporting garbage to a nearby landfill through a neighborhood in which people live.",0,crowd size=no report,1687280461,0,0,0,,NA,NA,NA,,2023,environmental,2023-04,,2023-04-06,1,1,0,Krasnodar territory,38,Краснодарский край,south,Южный федеральный округ,3
11,RUS12585,2023-10-30,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,NA,Novosibirsk,55.0415,82.9346,1,Activatica,Other,"On 30 October 2023, around 50 people protested in Novosibirsk (Novosibirsk) in support of current Russian political prisoners and to commemorate the victims of Soviet repressions.",0,crowd size=around 50,1699385322,0,0,0,political,NA,NA,NA,,2023,political,2023-10,,2023-10-30,1,0,0,Novosibirsk region,71,Новосибирская область,siberian,Сибирский федеральный округ,6
