data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,War-related,Pro-regime,Type,Mention of authorisation,Authorisation- notes
9293842,643,RUS8277,8277,18 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Tatar Ethnic Group (Russia),6,,,0,60,Europe,Russia,Republic of Tatarstan,Naberezhnye Chelny,,Naberezhnyye Chelny,55.7254,52.4112,1,RFE/RL; Activatica,Other-International,"On 18 May 2022, activists of the Union of Tatar Youth 'Azatlyk' participated in a picket in Naberezhnyye Chelny in memory of the victims of the deportation of the Crimean Tatars in 1944. [size=no report]",0,1653401104,RUS,0,0,Cultural,0,
9294389,643,RUS8278,8278,18 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-),6,,,0,60,Europe,Russia,Republic of Komi,Syktyvkar,,Syktyvkar,61.6764,50.8099,1,KRTK,Subnational,"On 18 May 2022, over 600 people attended a government-organized concert-demonstration in Syktyvkar in support of the Russian military invasion of Ukraine. [size=over 600]",0,1653401105,RUS,1,1,Political,0,
9294681,643,RUS8276,8276,18 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),LF: Left Front,6,,,0,60,Europe,Russia,Moscow Oblast,Korolev,,Korolev,55.9141,37.8255,1,Svobodnaya Pressa,Regional,"On 18 May 2022, Left Front activists participated in organized pickets in Korolev against political repressions and, in particular, in support of the coordinator of the Left Front in the Republic of Bashkiria, a regional deputy from the Communist Party and other defendants in the 'Ufa case', as well as in support of the chairman of the trade union 'Courier', who are currently in custody in a pre-trial detention center. [size=no report]",0,1653401106,RUS,0,0,Political,0,
9294352,643,RUS8267,8267,17 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Murmansk,Kolskiy,,Kola,68.8838,33.0357,1,GTRK Murmansk,Subnational,"On 17 May 2022, around 50 residents, including government officials and members of veterans' organizations, gathered in Kola to participate in a demonstration in support of the Russian military invasion of Ukraine. [size=around 50]",0,1653401105,RUS,1,1,Political,0,
9294508,643,RUS8268,8268,17 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-),6,,,0,60,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,1,Moskovskij Komsomolets,National,"On 17 May 2022, residents gathered in Makhachkala to participate in a government-organized concert-rally in support of the Russian military invasion of Ukraine. [size=no report]",0,1653401105,RUS,1,1,Political,0,
9294570,643,RUS8269,8269,17 May 2022,2022,1,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Saint Petersburg,Admiralteyskiy,,St. Petersburg,59.931,30.3049,1,OVD Info,National,"On 17 May 2022, 3 protesters took part in a series of pickets at different locations in St. Petersburg, protesting against the Russian military invasion of Ukraine. Police intervened in the event, arresting all protesters. [size=3]",0,1653401106,RUS,1,0,Political,0,
9293839,643,RUS8266,8266,16 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); ER: United Russia; Combat Brotherhood,6,,,0,60,Europe,Russia,Krasnodar,Krasnodar,,Krasnodar,45.0448,38.976,1,Moskovskij Komsomolets; Combat Brotherhood,National,"On 16 May 2022, over 500 residents, including government officials, regional deputies, members of a veterans' organization Combat Brotherhood, and the secretary of the regional branch of the ruling party United Russia, gathered in Krasnodar to participate in a government-organized concert-rally in support of the Russian military invasion of Ukraine. [size=over 500]",0,1653401104,RUS,1,1,Political,0,
9293836,643,RUS8263,8263,14 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,RFE/RL; Dvnovosti,Subnational-International,"On 14 May 2022, people gathered in Khabarovsk, protesting against the arrest of Sergei Furgal, the former governor of Khabarovsk Oblast, who was arrested in summer 2020 on charges of organizing murders in the early 2000s, which his supporters consider to be politically motivated. [size=no report]",0,1653401104,RUS,0,0,Political,0,
9293837,643,RUS8264,8264,14 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Khabarovsk,Komsomolsk-na-Amure,,Komsomolsk-on-Amur,50.5503,137.01,1,Dvnovosti; RFE/RL,Subnational-International,"On 14 May 2022, people gathered in Komsomolsk-on-Amur, protesting against the arrest of Sergei Furgal, the former governor of Khabarovsk Oblast, who was arrested in summer 2020 on charges of organizing murders in the early 2000s, which his supporters consider to be politically motivated. [size=no report]",0,1653401104,RUS,0,0,Political,0,
9243084,643,RUS8250,8250,13 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Labour Group (Russia),6,,,0,60,Europe,Russia,Kirov,Kirov,,Kirov,58.5967,49.6601,1,Kommersant,National,"On 13 May 2022, over 100 employees of the 'Kommunenergo' held a rally in Kirov against mass layoffs. [size=over 100]",0,1652811459,RUS,0,0,Economic,0,
9243273,643,RUS8251,8251,13 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Khanty-Mansi,Surgut,,Surgut,61.2548,73.3836,1,SurgutInformTV,Subnational,"On 13 May 2022, over 200 residents in Surgut participated in a demonstration in support of the Russian military forces in Ukraine and the independence of the Ukrainian breakaway regions in Donbas. [size=over 200]",0,1652811459,RUS,1,1,Political,0,
9243241,643,RUS8248,8248,12 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,RFE/RL,International,"On 12 May 2022, residents in Khabarovsk took part in coordinated pickets in support of political prisoners. [size=no report]",0,1652811459,RUS,0,0,Political,0,
9243251,643,RUS8249,8249,12 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Ryazan,Ryazan,,Ryazan,54.6269,39.6916,1,Ryazanskiye Vedomosti,Subnational,"On 12 May 2022, residents gathered in Ryazan to participate in a demonstration in support of the Russian military forces in Ukraine and the independence of the Ukrainian breakaway regions in Donbas. [size=no report]",0,1652811459,RUS,1,1,Political,0,
9242852,643,RUS8244,8244,11 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Saint Petersburg,Admiralteyskiy,,St. Petersburg,59.931,30.3049,1,Activatica,Other,"On 11 May 2022, dozens of residents blocked a road in St. Petersburg, protesting against the ongoing construction works in the northern part of Vasilievsky Island. [size=dozens]",0,1652811458,RUS,0,0,Environmental,0,
9243080,643,RUS8245,8245,11 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Kamchatka,Aleutskiy,,Nikolskoye,55.1943,166.0033,1,Kamchatka Inform,Subnational,"On 11 May 2022, residents in Nikolskoye (Kamchatka) took part in a rally, protesting against the entry of the village territory into the territory of the Komandorskiy National Park, which would paralyze the economic activities of the village. [size=no report]",0,1652811459,RUS,0,0,Economic,0,
9243190,643,RUS8247,8247,11 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novgorod,Velikiy Novgorod,,Veliky Novgorod,58.5447,31.2857,1,Novgorod TV,Subnational,"On 11 May 2022, residents gathered in Veliky Novgorod to participate in a demonstration in support of the Russian military forces in Ukraine and the independence of the Ukrainian breakaway regions in Donbas. [size=no report]",0,1652811459,RUS,1,1,Political,0,
9243212,643,RUS8257,8257,09 May 2022,2022,1,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,OVD Info,National,"On 9 May 2022, 11 protesters participated in a series of pickets at different locations in Moscow, protesting against the Russian military invasion in Ukraine. Police intervened in the event, arresting all protesters. [size=11]",0,1652811459,RUS,1,0,Political,0,
9344139,643,RUS8318,8318,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-); KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Tyumen,Tyumen,,Tyumen,57.1522,65.5272,1,RIA Novosti; KPRF,Other-National,"On 9 May 2022, over 95 000 people participated in the commemorative Immortal Regiment march in Tyumen, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military, veterans, and KPRF members. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=over 95 000]",0,1654008406,RUS,1,1,Political,0,
9344140,643,RUS8327,8327,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-); Independent Politicians (Russia),6,,,0,60,Europe,Russia,Saint Petersburg,Admiralteyskiy,,St. Petersburg,59.931,30.3049,1,Krasnaya Vesna; Kommersant; MediaZone,National,"On 9 May 2022,over 1 000 000 people participated in the commemorative Immortal Regiment march in St. Petersburg, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. Police arrested an independent municipal deputy, who joined the march with a portrait of a former prisoner of Nazi concentration camps, who was killed by the Russian forces in Ukraine. [size=over 1 000 000]",0,1654008406,RUS,1,1,Political,0,NB - also mentions anti-war protestor
9344361,643,RUS8291,8291,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Arkhangelsk,Arkhangelsk,,Arkhangelsk,64.5401,40.5433,1,29.ru,Subnational,"On 9 May 2022, thousands of people participated in the commemorative Immortal Regiment march in Arkhangelsk, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=thousands]",0,1654008407,RUS,1,1,Political,0,
9344362,643,RUS8313,8313,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Moscow Oblast,Solnechnogorskiy,,Solnechnogorsk,56.0833,37.0833,1,360 TV,National,"On 9 May 2022, over 6 000 people participated in the commemorative Immortal Regiment march in Solnechnogorsk, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=over 6 000]",0,1654008407,RUS,1,1,Political,0,
9344380,643,RUS8310,8310,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Rostov,Rostov-na-Donu,,Rostov-on-Don,47.2213,39.6939,1,Argumenty I Fakty,National,"On 9 May 2022, 95 000 people participated in the commemorative Immortal Regiment march in Rostov-on-Don, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=95 000]",0,1654008407,RUS,1,1,Political,0,
9344381,643,RUS8302,8302,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,1,Argumenty I Fakty,National,"On 9 May 2022, over 28 000 people participated in the commemorative Immortal Regiment march in Makhachkala, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=over 28 000]",0,1654008407,RUS,1,1,Political,0,
9344382,643,RUS8314,8314,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Stavropol,Stavropol,,Stavropol,45.0428,41.9734,1,ATVmedia,Subnational,"On 9 May 2022, over 70 000 people participated in the commemorative Immortal Regiment march in Stavropol, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=over 70 000]",0,1654008407,RUS,1,1,Political,0,
9344626,643,RUS8324,8324,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Yaroslavl,Yaroslavl,,Yaroslavl,57.6198,39.8554,1,Gorodskoy Telekanal,Subnational,"On 9 May 2022, around 20 000 people participated in the commemorative Immortal Regiment march in Yaroslavl, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=around 20 000]",0,1654008408,RUS,1,1,Political,0,
9344627,643,RUS8321,8321,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Republic of North Ossetia-Alania,Vladikavkaz,,Vladikavkaz,43.0367,44.6678,1,GTRK Alania,Subnational,"On 9 May 2022, residents participated in the commemorative Immortal Regiment march in Vladikavkaz, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=no report]",0,1654008408,RUS,1,1,Political,0,
9344628,643,RUS8295,8295,09 May 2022,2022,1,Protests,Peaceful protest,Protesters (Russia),Government of Russia (2000-); Military Forces of Russia (2000-); Former Military Forces of Russia (2000-),6,,,0,60,Europe,Russia,Ivanovo,Ivanovo,,Ivanovo,56.9972,40.9714,1,GTRK Ivteleradio,Subnational,"On 9 May 2022, over 30 000 people participated in the commemorative Immortal Regiment march in Ivanovo, marking the Soviet Union's victory over Nazi Germany. Among participants were high-ranking government officials, members of the Russian military and veterans. This year, some participants joined the march, carrying Z symbols and photographs of their relatives who had died in Ukraine since the beginning of the Russian military invasion on 24 February 2022. [size=over 30 000]",0,1654008408,RUS,1,1,Political,0,
